artist,genre,title,album,lyrics,labels
The Notorious B.I.G.,Hip-Hop,Big Poppa,Ready to Die,plăcea lovi doamnă loc stil har liric zgudui canel mamisie parte club sorbing loc club trecere pur simplu putea deoarece honeys biggie ajunge sine strecoara somn secret loc mack pat crede scumpo suficient nevoie lacom prime nebun benze strat drac rover vean spune primi cronic copac iub sune mare aer niggas manechine plăcea spune poppa mare talie ruga trage loc doamnă trebui copil direct miere majoritate niggas crede atrage linie nume semn veni pur simplu interes lucru număr apelezi gong go echipaj duce sune echipaj putea jur plan arunce cheile camion ruled blunt putea abur drum tel umple burtic cauză veni grape cauză veni grape pur simplu merge film timp plăcea aer plăcea mare ban niggas manechine plăce sune poppa mare waist plăcea trage loc doamnă trebui copil mic mic benze scop sine simți stupid drac dolar vis grinză os săpa hain ban optimos nigga comoar trebui bine acum acum drop top spune putea putea plăcea poppa mare aer plăcea poppa mare ban niggas manechine plăcea poppa mare talie ruga loc doamnă trebui copil verifica rahat fund puff tati biggie junior baby,"['Joyful activation', 'Power', 'Tenderness']"
Radiohead,Rock,Weird Fishes/Arpeggi,In Rainbows,ocean fund ochi trebui sta trebui sta nebun caz conduce ochi porni fantomă margine căde lume vrea viermi culege jos ciudat ciudat vrea lovi fund vrea lovi funde scăpa fund scădea ciudat lovi,"['Calmness', 'Sadness', 'Solemnity', 'Tenderness']"
The Church,Rock,Under the Milky Way,Starfish,loc sunet gol sine dragoste perdea bine primi timp consultare lactee doare putea putea ciudă fapt way tonight wish looking might would wish looking might Would something qui peculiar despit destination milky way tonight wish looking might would wish looking might would milky way tonight milky way tonight milky way tonight,"['Calmness', 'Nostalgia', 'Sadness', 'Tenderness']"
Shania Twain,Country,Honey I’m Home,Come On Over,vrea sine destramă inteligent spectacol alergare furtun intra plat crede lucru sine putea seamă uita stres trebui lucru putea pms loc seamă greu picior rezolvi miere trebui uita pleca telefon osie os rupe voce tare dure iad meseră mundn sur stimula brain job worth pay Wait end day way home hard day cold onă way rub feet giv something eat favorita treat Back neck killing need relax watch tva get phon giv dog bon home rub neck greu toarnă rece apropo picior rezolvi miere trebui,"['Calmness', 'Sadness', 'Tension']"
Nirvana,Rock,Lounge Act,Nevermind,acopere securitat putea putea regreta lucru prieten simți vrea putea fura vrea aresta vrea purta scut vrea cale dovedi vrea luptă vrea spune temem simți dor putea fura vrea aresta vrea purta scut vrea cl demonstră miros acoperi securitate putea smulge vrea pact dor regulă vrea pierde crește vrea cale demonstră vrea mirosi miroa miros,"['Nostalgia', 'Sadness', 'Tension']"
Faith Hill,Country,Just to Hear You Say That You Love Me,Faith,putea inimă inimă fericit aproape lume vrea nici_un urca cer lua stea merge vrea captă lună lua jos stea dulce putea oferi copil vrea vrea oferi dragoste parcurge lume aproape vrea aproape urc cer lua stea merge surprinde lună auzi iub vrea vrea urc cer jos stel merge pru vrea auzi auzi trebui auzi spune nevoie auzi,"['Nostalgia', 'Tenderness']"
Buju Banton,Reggae,Bonafide Love (feat. Wayne Wonder),Mr. Mention,trebui boga ban nici_un obiectiv iubire stoc sine putea film putea conduce iub iub putea crede vrea spune putea boga punct vedere putea boga punct vedere putea boga punct vedere putea boga punct vedere vrea boga acum yuh wid inna yuh fust timp deh pon massa zeu nah ajunge veni nah go dohare yuh vrea continua iubi uita caan personalitate yuh buju banton iub iub scrisoare aspect spune iubi sine fapt sine simți sine părea sine părea sine părea sine părea sine părea sine simți sine părea sine simți sine simți auzi auzi dem donkey yuh deh vrea continua iubi vrea spune auzi femeie nah merge leff yuh timp dj deh pon di înah go leff yuh yuh know nah go disc yuh dirt iubu vrea spune auzi dragoste mare snapper like woman like yuh inna armes jeolous vedea nah trespass pon plantation ca singur yuh yuh di mare femeie insul mare ruby mare femeie miuhe inna inna big mare ruby mare femeie miuhe dif yuh auzi putea,"['Amazement', 'Joyful activation', 'Tenderness']"
Drake,Hip-Hop,Marvin’s Room,Take Care,bun intra bine lucrezi acum duce duce club duce culcare veni spune rece delirant roz vechiu telefon trebui sun club timp tip bun sun spune drac nigga vremurile spune jur spune bea acum spune bine spune auzi vreme spune putea descurca bine vrea vrea cupe presupune timp zbor important sun spune drac nigga vremurile spune drac nigga crede spune bine spune auzi vreme spune putea descurca bine vrea vrea crede dependent poză gol vorbi aproape crede crede sponsoriză merge rahat bine arunca petrecer arunca vorbi ruga parte petrecer acum jos prime zbor hotel părea vrea spune nici_un nume sex oară vrea explica adaptez greu amestec vorbi noroc lua norocos nevoie greutate bine părea bea acum spune bine spune auzi vreme spune vrea gon na veni lovi arunc timp prieten alb spune nebun nebun spere auzi sper auzi problem problem problem,"['Power', 'Sadness', 'Tenderness', 'Tension']"
Creed,Rock,Are You Ready?,Human Clay,domn seeker sfat drum greu nedeschi gata gata spune gata gata gata spune gata gata spune gata gata,"['Joyful activation', 'Power', 'Solemnity']"
Inner Circle,Reggae,Games People Play,Reggae Dancer,vorbi joc vorbi joc joc acum spune spune oră turn concret acoperi floare juca vrea vrea spune vrea vrea spune vrea spune vrea vrea spune vrea lucru vrea lucru play day never meaning say mean teach medită read horoscope change faith furthermor hell hat giv som moră moră talking bout peoplu play talking peoplu play first giving turn Back humanity giv damn damn damn talking joc vorbi joc,"['Calmness', 'Joyful activation', 'Nostalgia', 'Sadness', 'Solemnity', 'Tenderness', 'Tension']"
Inner Circle,Reggae,Looking for a Better Way,Bad Boys,bun bun bine centru vrea drum vrea rasta control bun bun spune viitor nici_un plan plăcea caute bun lucru bun bine bun iubire inim vre rast trebui sine bun bun bun bun vrea cale jur futur plan likkle know placed among cursed glad worst love likkle Jooky Looking Better way lifi Looking Better way lifi jooky mak start surviv us fight rast looking Better way lifi Looking Better way lifi Looking Better way lifi Looking Better way life look know hat right look know moră strife looking Better way lifi Looking Better way life uptown Downtown way arounde living lif surviv rast control Looking Better way lifi Looking Better way lifi Looking Better way lifi Looking Better way lifi Looking Better way lifi Looking Better way life,"['Amazement', 'Calmness', 'Joyful activation', 'Power', 'Solemnity', 'Tenderness']"
Hank Williams,Country,Move It On Over,Memorial Album,Last night half past ten baby would let move move move dog caune bige dog moven changed lock front door door key fit moră get move scoot move dog fa dog moving dog mighty sur better hoe es mut move old dog sine spune Joc coboara deplasare mut deoarece nebun avertiza avertiza sine vrea vrea ocupa puric deplasare bun nebun sine amintire pup parte parte,"['Power', 'Sadness', 'Tension']"
Steel Pulse,Reggae,Chant A Psalm,True Democracy,veste bun aduce mesaj voce presiune putea cucere temem bluesy spirit spune lume picior pas prost lua dansator lacrim vrea realiza bucurie dogativ manipulare script sine stabbers jos script sine sine ridica sens asigura sine timp sine scripture sine sens sine scripturile jos wicked dem portion book true lif hold key mystical powers unfold seek ye half never told get Behi satan dis ya armageddon got chant psalm day vision Come easy street angels dreams prayers remember three holy children remember visions mois bluesy spirit spune scoate lume picior pas nechibzuit presiune putea cucere temer ajunge dis ya vai discipol lucifer scanda scandr scandr vrea scandr solomon scanda scandr,"['Amazement', 'Joyful activation', 'Solemnity']"
Alan Jackson,Country,Like Red On A Rose,Like Red On A Rose,Red first captured instantly blue sky gaz Willing eyes touched something deep insid truth known little children love pennies know anything Wrong belong Red rose love little children love pennies many love Know giv inimă trandafir,"['Joyful activation', 'Nostalgia', 'Tenderness']"
The Replacements,Rock,Skyway,Pleased to Meet Me,lua cer stupid noaptea trez vrea dormi vrea deloc metrou bums frige loc sine interior plimbare merge naib naibii sine plimba loc captură putea spune skyway skyway,"['Nostalgia', 'Sadness', 'Tenderness']"
Nickelback,Rock,Must Be Nice,Feed the Machine,onă step two step electric slid Red fish blue fish blow engine engine number nin mamă gon na let set moon fire Jack nimble jack quick jack wound neck gon na buya diamond ring must bu nic spend day paradi never Life goddamn fairy Life goddamn fairy suziu steamboat bine acorzi dor tinker croitor sine servitoar frumos domn domn Pung argint timp negru trebui petreci paradis pas pas caz arunca trebui frumos petreci paradis basm trebui petreci paradis seamă,"['Amazement', 'Joyful activation', 'Tension']"
The Church,Rock,Reptile,Starfish,periculos slab drum trebui timp acum elibera gorgi minunat alunga piele coadă limbă solzie putea loved diamond eyes set free month vrea poisoning lovely smil see slither away skin Tail flickering Tongue rattlinge scalege like real reptile said blow applu eye long ago go hav set free month vrea poisoning lovely smil see slither away skin coadă limbă zguduire,"['Nostalgia', 'Sadness', 'Tension']"
The Notorious B.I.G.,Hip-Hop,Juicy,Ready to Die,naib prindere album dedică spune vrea rezista numi ban fiică bun luptă spune bun vis revistă greu perete atac rap domn magic marley rock band buruian sorbi stoc privat cherest sine potrivi amintire rapping vrea duce departe acum lumină reflectoarelor rimă timp arunca mondial opune sardin pace bine sap ban haină jos bankrolls haha stea bine obiectiv bine singur vrea oferi bine schimbare apropia personal departe fum peeps timp sine departe ieftin acum scriau scrisor crede sine putea lucru rapping Gats chestie acum acum aproape unt auzi biggie sine pune jos stereotipuril negru bun acum nigga bine ajunge conacur stelelor obiectiv bine singur vrea bine putea valoare green leather sofa got two rides limousine chauffeur phon bill two g fla need worry accountant handlegu whole crew Lounging celebrating every day moră public housing thinking Back shack mom pimps ac minks back loves show coursă smiles every timă source used fussa landlord dissed us heat wonder proast acum sorb naibii plăcea trece negativ pozitiv bun acum nigga bine ban sapă jos bankrolls acum bine bine aduce sens singur reprezentant vrea oferi bine timp acum nigge bine stea obiectiv bine singur vrea oferi bine stea bun corect departe bine bine bine sta,['Power']
Soundgarden,Rock,Limo Wreck,Superunknown ,lacrimă slab sclavilor piele mamelor g construii turn cere veni sine raft raft ochi soare jaluz mare lucru timp rest sine duce vrea jos apărea moarte epav pauza epav moarte epavă lumin loc sita piesa epav moarte epav luminilor sine epav rest epav moarte epav epav moarte epav pauz timp reziduu recoltă aur,"['Power', 'Sadness', 'Solemnity', 'Tension']"
The Cure,Rock,Lullaby,Disintegration,spion picior dungă veni umbră fură ferestrele tremura pat frică adunat cameră putea seamă spiderman pat moale umbră repede jur limbă ochi calm acum luptă vrea iubi transformă spiderman simți sine vrea trez shivering f spune zbor,"['Calmness', 'Sadness', 'Solemnity', 'Tension']"
The Rolling Stones,Rock,Beast of Burden,Some Girls,vrea fiar larg dure vrea dragoste vrea fiar parcurge kilometru picior dure vrea dragoste suficient greu destul dur destul bogat orb vrea bestie merge trage muzică radio copil dragoste dulce destul greu destul dur destul bogat orb soră frumos destul ruga rugă vrea spune scoate pantof picior scoate scoate mizerie putea sug arunca suficient suficient suficient bogat suficient ruga vrea bestie vrea fiar vrea vrea fiară parcurge kilometru picior dure vrea trebui dragoste nevoie nici_un nevoie nici_un nevoie nevoie,"['Power', 'Sadness', 'Tenderness']"
N.W.A,Hip-Hop,"Findum, Fuckum & Flee",Efil4zaggin,doamnelor domn drume tras scaun lucru apropia acolo glume deschide gata sine pul muthafucking devil law mothafucking quick pick bitch com bitch many nuts would tak let bitch graduat three let us see splash splash splash splash see straight Waxed ass back brusa caz vrei nuc ochi yella boy derulezi cinci cinci acum noroc plăcea drac drac blocă gaură drac em tootsie roll spune pizdă drac em fut departe drac gon na porni porni opri zori vre joc notorious mamă timp nigga jur majoritate Ho clovn timp plin lichior seamă seamă seamă seamă seamă agit seamă seamă plin lichior pulă acum drac drac acum mc ren verifica drac gon na acum jur veni suge bil bilet juca buz mare twinkie nucă pul nuc trebui nevoie nevoie nevoie drac echipaj lua bancă trebui holi sine lua naibă fut,"['Joyful activation', 'Power', 'Tension']"
Ice Cube,Hip-Hop,Why We Thugs,"Laugh Now, Cry Later",armă drac vrea număra veni drac arma sine drac thugs vrea veni drac bang mic mic dumnezeu spune timp timp spune mic clinic nebun fumez vrea arunca golf numi animal sistem construi invent projects god putting different ki steel grill know scared ghetto niggas taken showbiz giv us guns fuck thugs Wanna count slugs com arounde fuck us giv us guns fuck thugs Wanna count slugs com arounde fuck zgomot hotă nigga ucide crip niggas trib vorbă prinde proprietate stat cincisprezece cincisprezece bilet singur greu seamă arma drac vrea număra sluguril veni drac arma sine drac vrea număra veni drac naib putea lua presiune apuca greutate spune seamă seamă cap putea seamă spune seamă cap putea spune spune pierde putea spune spune spune spune spune spune spune seamă niggas nenorocit joc cioara primi pledoarie ofere lege corupt rahat keg pulbere bloca drac noroc vrea pune armă drac vrea număra veni drac armă drac toce vrea veni futut bine bine bine bine bine bine capotă capotă oprire trippin,"['Nostalgia', 'Power', 'Tension']"
